annie,top,0.0,0,1
annie,jungle,0.0,0,1
annie,mid,0.42857142857142855,3,7
annie,bot,0.0,0,1
annie,support,0.3333333333333333,1,3
jhin,top,0.0,0,1
jhin,jungle,0.0,0,1
jhin,mid,0.0,0,2
jhin,bot,0.5348837209302325,460,860
jhin,support,0.0,0,1
hecarim,top,0.5362318840579711,37,69
hecarim,jungle,0.48985507246376814,169,345
hecarim,mid,0.0,0,1
hecarim,bot,0.0,0,1
hecarim,support,0.0,0,1
warwick 2017,top,0.0,0,2
warwick 2017,jungle,0.2857142857142857,2,7
warwick 2017,mid,0.0,0,1
warwick 2017,bot,0.0,0,1
warwick 2017,support,0.0,0,1
evelynn 2017,top,0.0,0,1
evelynn 2017,jungle,0.5730337078651685,51,89
evelynn 2017,mid,0.0,0,1
evelynn 2017,bot,0.0,0,1
evelynn 2017,support,0.0,0,1
xin zhao 2018,top,0.0,0,1
xin zhao 2018,jungle,0.4358974358974359,17,39
xin zhao 2018,mid,0.0,0,1
xin zhao 2018,bot,0.0,0,1
xin zhao 2018,support,0.0,0,1
maokai,top,0.44510978043912175,223,501
maokai,jungle,0.45454545454545453,5,11
maokai,mid,0.75,6,8
maokai,bot,0.2857142857142857,2,7
maokai,support,0.5346534653465347,54,101
sona,top,0.4,2,5
sona,jungle,0.0,0,1
sona,mid,0.0,0,1
sona,bot,0.4714285714285714,33,70
sona,support,0.38461538461538464,5,13
kalista,top,0.5625,27,48
kalista,jungle,0.0,0,1
kalista,mid,0.4,6,15
kalista,bot,0.5186011904761905,697,1344
kalista,support,0.0,0,1
kha'zix,top,0.0,0,1
kha'zix,jungle,0.5363408521303258,214,399
kha'zix,mid,0.5,1,2
kha'zix,bot,0.0,0,1
kha'zix,support,0.0,0,1
zed,top,0.0,0,1
zed,jungle,0.0,0,1
zed,mid,0.38028169014084506,27,71
zed,bot,0.0,0,1
zed,support,0.0,0,1
vayne,top,0.45454545454545453,10,22
vayne,jungle,0.0,0,1
vayne,mid,0.5925925925925926,16,27
vayne,bot,0.3986013986013986,57,143
vayne,support,0.0,0,1
neeko,top,0.5915492957746479,42,71
neeko,jungle,0.0,0,1
neeko,mid,0.42735042735042733,50,117
neeko,bot,0.5,5,10
neeko,support,0.5,2,4
singed,top,0.3888888888888889,7,18
singed,jungle,0.0,0,2
singed,mid,0.0,0,1
singed,bot,0.0,0,1
singed,support,0.0,0,2
yuumi,top,0.0,0,1
yuumi,jungle,0.5,1,2
yuumi,mid,0.0,0,1
yuumi,bot,0.0,0,2
yuumi,support,0.4591715976331361,388,845
lux,top,0.0,0,1
lux,jungle,0.0,0,1
lux,mid,0.19047619047619047,4,21
lux,bot,0.16666666666666666,1,6
lux,support,0.5136054421768708,151,294
fizz,top,0.0,0,1
fizz,jungle,0.0,0,1
fizz,mid,0.36666666666666664,11,30
fizz,bot,0.0,0,1
fizz,support,0.0,0,1
katarina,top,0.0,0,1
katarina,jungle,0.0,0,1
katarina,mid,0.2777777777777778,5,18
katarina,bot,0.0,0,1
katarina,support,0.0,0,1
aurelion sol,top,0.0,0,1
aurelion sol,jungle,0.0,0,1
aurelion sol,mid,0.36666666666666664,11,30
aurelion sol,bot,0.0,0,1
aurelion sol,support,0.0,0,2
kog'maw,top,0.0,0,1
kog'maw,jungle,0.0,0,1
