Top Esports,JD Gaming,2,Wukong/Nidalee/Lucian/Ashe/Nautilus,Malphite/Graves/Zoe/Jhin/Bard,2020-08-27 09:00:00
Top Esports,JD Gaming,1,Jc/Graves/Syndra/Ashe/Leo,Gnar/Kind/Zoe/Jhin/Sett,2020-08-27 09:00:00
Suning,LGD Gaming,1,Wukong/Lee Sin/Syndra/Ashe/Morgana 2019,Jc/Sett/Ekko/Caitlyn/Lux,2020-08-25 09:00:00
Suning,LGD Gaming,1,Renekton/Kayn/Syndra/Senna/Thr,Gnar/Graves/Galio 2017/Ashe/Sett,2020-08-25 09:00:00
Victory Five,FunPlus Phoenix,1,Renekton/Sett/Orianna/Ezreal/Tahm Kench,Gnar/Lil/Azir/Senna/Nautilus,2020-08-13 09:00:00
Suning,LGD Gaming,1,Jax/Jarvan IV/Galio 2017/Ezreal/Leo,Cam/Lil/Twisted Fate/Vayne/Thr,2020-08-25 09:00:00
Victory Five,FunPlus Phoenix,2,Mordekaiser 2019/Sett/Zoe/Ashe/Thr,Jax/Trundle/Orianna/Kalista/Nautilus,2020-08-13 09:00:00
Victory Five,FunPlus Phoenix,1,Lucian/Olaf/Syndra/Caitlyn/Lux,Gangplank/Sett/Karma/Kalista/Nautilus,2020-08-13 09:00:00
LGD Gaming,Team WE,1,Jc/Graves/Zoe/Ashe/Tahm Kench,Wukong/Olaf/Karma/Ezreal/Leo,2020-08-14 09:00:00
LGD Gaming,Team WE,1,Ornn/Kind/Syl/Ashe/Tahm Kench,Renekton/Graves/Syndra/Ezreal/Braum,2020-08-14 09:00:00
LGD Gaming,Team WE,2,Ornn/Kind/Orianna/Ashe/Lulu,Renekton/Graves/Azir/Ezreal/Braum,2020-08-14 09:00:00
LGD Gaming,Team WE,1,Ornn/Kind/Orianna/Ashe/Lux,Renekton/Graves/Azir/Ezreal/Braum,2020-08-14 09:00:00
Suning,Victory Five,2,Jc/Lee Sin/Zoe/Ashe/Nautilus,Lucian/Graves/Galio 2017/Jhin/Bard,2020-08-15 09:00:00
Vici Gaming,Oh My God,1,Renekton/Sett/LeBlanc/Aph/Nautilus,Karma/Trundle/Azir/Ashe/Braum,2020-07-25 09:00:00
Vici Gaming,Oh My God,2,Renekton/Nidalee/Akali 2018/Ashe/Leo,Ornn/Volibear 2020/Azir/Senna/Bard,2020-07-25 09:00:00
Vici Gaming,Oh My God,1,Ornn/Trundle/Zoe/Aph/Nautilus,Renekton/Volibear 2020/Orianna/Kog'Maw/Thr,2020-07-25 09:00:00
EDward Gaming,FunPlus Phoenix,1,Cam/Lee Sin/Twisted Fate/Varus 2018/Nautilus,Wukong/Sett/Rumble/Ashe/Bard,2020-07-25 11:00:00
EDward Gaming,FunPlus Phoenix,2,Renekton/Lee Sin/Syl/Ashe/Braum,Gangplank/Graves/Twisted Fate/Senna/Leo,2020-07-25 11:00:00
EDward Gaming,FunPlus Phoenix,2,Cam/Nidalee/Twisted Fate/Kai/Sett,Renekton/Kind/Karma/Ashe/Nautilus,2020-07-25 11:00:00
Bilibili Gaming,JD Gaming,2,Kennen/Sett/Syndra/Kalista/Nautilus,Maokai/Volibear 2020/LeBlanc/Ashe/Leo,2020-07-26 09:00:00
Bilibili Gaming,JD Gaming,2,Shen/Trundle/Akali 2018/Aph/Nautilus,Volibear 2020/Graves/Azir/Ezreal/Sett,2020-07-26 09:00:00
Invictus Gaming,Top Esports,1,Mordekaiser 2019/Volibear 2020/Azir/Ashe/Nautilus,Jax/Trundle/Galio 2017/Ezreal/Yuu,2020-07-26 11:00:00
Invictus Gaming,Top Esports,1,Jc/Volibear 2020/Orianna/Ashe/Nautilus,Ornn/Lee Sin/Zoe/Ezreal/Braum,2020-07-26 11:00:00
Suning,eStar Gaming,2,Kayle 2019/Volibear 2020/LeBlanc/Ezreal/Nautilus,Ornn/Graves/Kassadin/Ashe/Taric,2020-07-07 11:00:00
Oh My God,Suning,1,Wukong/Volibear 2020/Azir/Ezreal/Taric,Cam/Lee Sin/Twisted Fate/Ashe/Nautilus,2020-07-27 09:00:00
Oh My God,Suning,2,Cam/Lee Sin/Twisted Fate/Ezreal/Bard,Wukong/Trundle/Galio 2017/Ashe/Nautilus,2020-07-27 09:00:00
Oh My God,Suning,2,Wukong/Lee Sin/Syl/Kai/Bard,Jax/Sett/Orianna/Ezreal/Leo,2020-07-27 09:00:00
Dominus Esports,Vici Gaming,2,Renekton/Trundle/Syndra/Ashe/Tahm Kench,Ornn/Volibear 2020/Ekko/Kalista/Taric,2020-07-27 11:00:00
Dominus Esports,Vici Gaming,2,Kennen/Poppy/Syndra/Senna/Sett,Renekton/Volibear 2020/Zoe/Kalista/Nautilus,2020-07-27 11:00:00
Bilibili Gaming,Rogue Warriors,1,Wukong/Trundle/Twisted Fate/Aph/Bard,Volibear 2020/Lee Sin/Syl/Ashe/Alistar,2020-07-28 09:00:00
Bilibili Gaming,Rogue Warriors,1,Syl/Sett/LeBlanc/Ezreal/Bard,Ornn/Graves/Zoe/Kai/Nautilus,2020-07-28 09:00:00
EDward Gaming,LNG Esports,1,Renekton/Lee Sin/Zoe/Kalista/Taric,Quin/Trundle/LeBlanc/Ezreal/Bard,2020-07-28 11:00:00
EDward Gaming,LNG Esports,1,Wukong/Sett/Akali 2018/Ashe/Braum,Kennen/Graves/Syndra/Kalista/Nautilus,2020-07-28 11:00:00
JD Gaming,eStar Gaming,1,Mordekaiser 2019/Lee Sin/LeBlanc/Aph/Bard,Fiora/Graves/Karma/Ashe/Nautilus,2020-07-29 09:00:00
Suning,eStar Gaming,1,Renekton/Graves/Orianna/Ezreal/Leo,Wukong/Lee Sin/LeBlanc/Aph/Thr,2020-07-07 11:00:00
JD Gaming,eStar Gaming,1,Gangplank/Lee Sin/Syndra/Aph/Thr,Ornn/Graves/Zoe/Ezreal/Bard,2020-07-29 09:00:00
FunPlus Phoenix,LGD Gaming,1,Volibear 2020/Lee Sin/Galio 2017/Varus 2018/Nautilus,Renekton/Sett/Twisted Fate/Ashe/Leo,2020-07-29 11:00:00
FunPlus Phoenix,LGD Gaming,2,Gangplank/Volibear 2020/Syl/Varus 2018/Thr,Renekton/Lee Sin/Twisted Fate/Ashe/Nautilus,2020-07-29 11:00:00
FunPlus Phoenix,LGD Gaming,1,Mordekaiser 2019/Lee Sin/Twisted Fate/Kalista/Nautilus,Renekton/Trundle/Syndra/Ashe/Bard,2020-07-29 11:00:00
Top Esports,Suning,1,Maokai/Lee Sin/Syndra/Ashe/Thr,Renekton/Volibear 2020/LeBlanc/Senna/Tahm Kench,2020-07-30 09:00:00
Top Esports,Suning,1,Mordekaiser 2019/Jarvan IV/Syndra/Ashe/Tahm Kench,Wukong/Volibear 2020/LeBlanc/Aph/Nautilus,2020-07-30 09:00:00
Team WE,Victory Five,1,Renekton/Trundle/Twisted Fate/Ezreal/Leo,Mordekaiser 2019/Zoe/Volibear 2020/Kalista/Nautilus,2020-07-30 11:00:00
Team WE,Victory Five,2,Kennen/Volibear 2020/Twisted Fate/Ezreal/Nautilus,Renekton/Olaf/Syndra/Ashe/Tahm Kench,2020-07-30 11:00:00
Team WE,Victory Five,2,Mordekaiser 2019/Volibear 2020/Twisted Fate/Ezreal/Nautilus,Gangplank/Trundle/Zoe/Senna/Tahm Kench,2020-07-30 11:00:00
Royal Never Give Up,Dominus Esports,1,Mordekaiser 2019/Nidalee/Jc/Ashe/Nautilus,Cam/Kind/Galio 2017/Ezreal/Bard,2020-07-31 09:00:00
LNG Esports,Victory Five,2,Jc/Trundle/Syndra/Ashe/Leo,Renekton/Volibear 2020/LeBlanc/Jhin/Karma,2020-07-08 09:00:00
Royal Never Give Up,Dominus Esports,1,Ornn/Olaf/Azir/Ashe/Nautilus,Volibear 2020/Lillia/Jc/Jhin/Sett,2020-07-31 09:00:00
LGD Gaming,Vici Gaming,1,Volibear 2020/Nidalee/Zoe/Ezreal/Leo,Ornn/Sett/Orianna/Aph/Thr,2020-07-31 11:00:00
LGD Gaming,Vici Gaming,1,Ornn/Graves/Syl/Ezreal/Tahm Kench,Gangplank/Lillia/Orianna/Senna/Nautilus,2020-07-31 11:00:00
Rogue Warriors,LNG Esports,2,Ornn/Olaf/Zoe/Ezreal/Bard,Jc/Sett/Twisted Fate/Aph/Lux,2020-08-01 07:00:00
Rogue Warriors,LNG Esports,2,Renekton/Volibear 2020/Galio 2017/Ezreal/Bard,Quinn/Sett/Corki/Caitlyn/Lux,2020-08-01 07:00:00
EDward Gaming,Bilibili Gaming,1,Ornn/Volibear 2020/Syndra/Ashe/Karma,Cam/Sett/Akali 2018/Caitlyn/Lux,2020-08-01 09:00:00
EDward Gaming,Bilibili Gaming,1,Syl/Sett/Syndra/Ashe/Thr,Ornn/Trundle/Zoe/Caitlyn/Tahm Kench,2020-08-01 09:00:00
Invictus Gaming,Oh My God,1,Jc/Trundle/Zoe/Kalista/Nautilus,Ornn/Graves/Azir/Aph/Thr,2020-08-01 11:00:00
Invictus Gaming,Oh My God,1,Lucian/Graves/Twisted Fate/Aph/Thr,Jc/Trundle/Akali 2018/Ashe/Karma,2020-08-01 11:00:00
Victory Five,JD Gaming,2,Renekton/Lillia/Syndra/Senna/Leo,Gnar/Volibear 2020/Ekko/Ashe/Sett,2020-08-02 07:00:00
LNG Esports,Victory Five,2,Jc/Volibear 2020/LeBlanc/Ashe/Tahm Kench,Renekton/Graves/Galio 2017/Jhin/Thr,2020-07-08 09:00:00
Victory Five,JD Gaming,1,Mordekaiser 2019/Volibear 2020/Syndra/Ashe/Bard,Cam/Lee Sin/Ekko/Senna/Pantheon 2019,2020-08-02 07:00:00
Victory Five,JD Gaming,1,Karma/Graves/Galio 2017/Jhin/Nautilus,Volibear 2020/Nidalee/Orianna/Ashe/Bard,2020-08-02 07:00:00
eStar Gaming,Team WE,2,Jc/Graves/Twisted Fate/Jhin/Nautilus,Renekton/Trundle/Syl/Ashe/Bard,2020-08-02 09:00:00
eStar Gaming,Team WE,2,Renekton/Volibear 2020/Azir/Ashe/Bard,Wukong/Sett/Syl/Ezreal/Leo,2020-08-02 09:00:00
Top Esports,Royal Never Give Up,2,Renekton/Lee Sin/Orianna/Ashe/Leo,Wukong/Nidalee/Jc/Varus 2018/Nautilus,2020-08-02 11:00:00
Top Esports,Royal Never Give Up,2,Kennen/Nidalee/Sett/Ezreal/Nautilus,Renekton/Olaf/Orianna/Ashe/Lulu,2020-08-02 11:00:00
FunPlus Phoenix,Dominus Esports,1,Volibear 2020/Lee Sin/Ryze/Senna/Nautilus,Renekton/Sett/Cassiopeia/Kalista/Leo,2020-08-03 09:00:00
FunPlus Phoenix,Dominus Esports,1,Mordekaiser 2019/Sett/Orianna/Aph/Thr,Jax/Trundle/Syndra/Caitlyn/Lux,2020-08-03 09:00:00
Bilibili Gaming,LGD Gaming,1,Cam/Sett/Galio 2017/Ezreal/Bard,Volibear 2020/Graves/Syl/Ashe/Nautilus,2020-08-03 11:00:00
Bilibili Gaming,LGD Gaming,2,Syl/Trundle/Syndra/Aph/Bard,Mordekaiser 2019/Sett/Ekko/Ezreal/Yuu,2020-08-03 11:00:00
Bilibili Gaming,Invictus Gaming,1,Syl/Olaf/Zoe/Ashe/Bard,Ornn/Volibear 2020/Orianna/Aph/Nautilus,2020-07-08 11:00:00
Bilibili Gaming,LGD Gaming,2,Mordekaiser 2019/Sett/Galio 2017/Kalista/Leo,Ornn/Lee Sin/Syl/Ezreal/Tahm Kench,2020-08-03 11:00:00
EDward Gaming,Victory Five,1,Cam/Lee Sin/Twisted Fate/Ezreal/Braum,Ornn/Trundle/Zoe/Ashe/Lulu,2020-08-04 09:00:00
EDward Gaming,Victory Five,1,Syl/Lee Sin/Akali 2018/Ashe/Bard,Ornn/Volibear 2020/Syndra/Jhin/Karma,2020-08-04 09:00:00
Oh My God,Team WE,1,Gangplank/Trundle/Orianna/Ashe/Bard,Renekton/Graves/Syl/Ezreal/Nautilus,2020-08-04 11:00:00
Oh My God,Team WE,2,Ornn/Trundle/Azir/Ezreal/Yuu,Renekton/Sett/Syl/Ashe/Thr,2020-08-04 11:00:00
Oh My God,Team WE,1,Wukong/Trundle/Azir/Ashe/Taric,Hecarim/Volibear 2020/Syl/Ezreal/Nautilus,2020-08-04 11:00:00
LNG Esports,LGD Gaming,1,Jc/Volibear 2020/Galio 2017/Aph/Janna,Renekton/Sett/Azir/Ezreal/Bard,2020-08-05 09:00:00
LNG Esports,LGD Gaming,1,Quinn/Sett/Azir/Aph/Tahm Kench,Volibear 2020/Lee Sin/Syl/Ashe/Karma,2020-08-05 09:00:00
eStar Gaming,Top Esports,1,Cam/Karthus/Sett/Caitlyn/Lux,Ornn/Lee Sin/Ryze/Ashe/Karma,2020-08-05 11:00:00
eStar Gaming,Top Esports,2,Ornn/Ekko/Sett/Ezreal/Lux,Renekton/Nidalee/Azir/Ashe/Nautilus,2020-08-05 11:00:00
Bilibili Gaming,Invictus Gaming,2,Ornn/Volibear 2020/Zoe/Ashe/Tahm Kench,Mordekaiser 2019/Sett/Syndra/Aph/Nautilus,2020-07-08 11:00:00
eStar Gaming,Top Esports,2,Renekton/Nidalee/Orianna/Ashe/Sett,Gangplank/Volibear 2020/Ekko/Varus 2018/Nautilus,2020-08-05 11:00:00
Victory Five,Rogue Warriors,1,Volibear 2020/Sett/LeBlanc/Ashe/Karma,Renekton/Syl/Jc/Caitlyn/Lux,2020-08-06 09:00:00
Victory Five,Rogue Warriors,1,Kennen/Nidalee/Renekton/Ashe/Tahm Kench,Sett/Graves/Galio 2017/Senna/Karma,2020-08-06 09:00:00
Royal Never Give Up,Bilibili Gaming,2,Ornn/Jarvan IV/Syndra/Ashe/Nautilus,Cam/Lillia/Akali 2018/Caitlyn/Bard,2020-08-06 11:00:00
Royal Never Give Up,Bilibili Gaming,2,Gangplank/Olaf/Orianna/Ashe/Karma,Volibear 2020/Syl/Azir/Ezreal/Bard,2020-08-06 11:00:00
Suning,Vici Gaming,2,Gangplank/Sett/Orianna/Jhin/Tahm Kench,Renekton/Lillia/Zoe/Ashe/Thr,2020-08-07 09:00:00
Suning,Vici Gaming,1,Gangplank/Olaf/Kassadin/Caitlyn/Lux,Renekton/Volibear 2020/LeBlanc/Ashe/Tahm Kench,2020-08-07 09:00:00
Suning,Vici Gaming,1,Gangplank/Volibear 2020/Syndra/Caitlyn/Lux,Renekton/Qiy/Zoe/Ashe/Tahm Kench,2020-08-07 09:00:00
JD Gaming,Oh My God,1,Gnar/Lillia/Twisted Fate/Caitlyn/Thr,Renekton/Lee Sin/Syl/Ashe/Blitzcrank,2020-08-07 11:00:00
JD Gaming,Oh My God,1,Lucian/Trundle/Ornn/Aph/Thr,Cam/Lillia/Galio 2017/Caitlyn/Morgana 2019,2020-08-07 11:00:00
Bilibili Gaming,Invictus Gaming,2,Renekton/Nidalee/Galio 2017/Aph/Nautilus,Quinn/Volibear 2020/Twisted Fate/Ashe/Braum,2020-07-08 11:00:00
LNG Esports,Dominus Esports,1,Wukong/Trundle/Zoe/Caitlyn/Janna,Maokai/Lee Sin/LeBlanc/Ashe/Bard,2020-08-08 07:00:00
LNG Esports,Dominus Esports,1,Jc/Trundle/Zoe/Aph/Thr,Renekton/Volibear 2020/Orianna/Ezreal/Nautilus,2020-08-08 07:00:00
eStar Gaming,EDward Gaming,2,Mordekaiser 2019/Olaf/Karma/Ashe/Thr,Cam/Lee Sin/Twisted Fate/Senna/Nautilus,2020-08-08 09:00:00
eStar Gaming,EDward Gaming,2,Karma/Graves/Kassadin/Varus 2018/Leo,Renekton/Volibear 2020/Azir/Ashe/Nautilus,2020-08-08 09:00:00
Top Esports,Team WE,1,Jax/Jarvan IV/Orianna/Caitlyn/Lux,Volibear 2020/Graves/Karma/Ashe/Thr,2020-08-08 11:00:00
Top Esports,Team WE,2,Jc/Volibear 2020/Ekko/Caitlyn/Lux,Renekton/Olaf/Orianna/Ashe/Karma,2020-08-08 11:00:00
Top Esports,Team WE,1,Renekton/Olaf/Syl/Caitlyn/Lux,Ornn/Volibear 2020/Orianna/Ashe/Senna,2020-08-08 11:00:00
Rogue Warriors,Royal Never Give Up,2,Renekton/Ekko/Jc/Senna/Tahm Kench,Volibear 2020/Graves/Azir/Ashe/Karma,2020-08-09 07:00:00
Rogue Warriors,Royal Never Give Up,2,Volibear 2020/Lee Sin/Twisted Fate/Varus 2018/Thr,Renekton/Rek'Sai/Syl/Ashe/Karma,2020-08-09 07:00:00
Invictus Gaming,Vici Gaming,1,Vladimir/Cam/Galio 2017/Caitlyn/Lux,Ornn/Lillia/Zed/Ashe/Tahm Kench,2020-08-09 11:00:00
Vici Gaming,FunPlus Phoenix,2,Ornn/Graves/Zoe/Ashe/Braum,Gangplank/Volibear 2020/Twisted Fate/Aph/Nautilus,2020-07-09 09:00:00
Invictus Gaming,Vici Gaming,2,Rumble/Sett/Zed/Ashe/Lulu,Jc/Graves/Zoe/Caitlyn/Lux,2020-08-09 11:00:00
Invictus Gaming,Vici Gaming,2,Jc/Volibear 2020/Twisted Fate/Caitlyn/Thr,Kennen/Graves/Zoe/Ashe/Lux,2020-08-09 11:00:00
FunPlus Phoenix,Suning,2,Renekton/Lillia/Karma/Jc/Pyke,Gangplank/Graves/Zoe/Ashe/Leo,2020-08-09 13:00:00
FunPlus Phoenix,Suning,1,Jc/Lillia/Cassiopeia/Renekton/Nautilus,Gangplank/Olaf/Zoe/Aph/Leo,2020-08-09 13:00:00
FunPlus Phoenix,Suning,2,Sett/Nidalee/Syndra/Jc/Leo,Renekton/Lee Sin/Orianna/Jhin/Nautilus,2020-08-09 13:00:00
Vici Gaming,FunPlus Phoenix,1,Gangplank/Nidalee/Sett/Kai/Pantheon 2019,Mordekaiser 2019/Lee Sin/Nautilus/Ashe/Thr,2020-07-09 09:00:00
Vici Gaming,FunPlus Phoenix,1,Renekton/Trundle/LeBlanc/Aph/Shen,Volibear 2020/Graves/Galio 2017/Ashe/Leo,2020-07-09 09:00:00
Team WE,Dominus Esports,1,Ornn/Graves/Karma/Aph/Leo,Volibear 2020/Trundle/Orianna/Ashe/Thr,2020-07-06 09:00:00
LGD Gaming,JD Gaming,2,Ornn/Graves/Galio 2017/Ashe/Leo,Kayle 2019/Volibear 2020/Qiy/Ezreal/Bard,2020-07-09 11:00:00
LGD Gaming,JD Gaming,1,Gnar/Trundle/Syndra/Aph/Nautilus,Volibear 2020/Graves/LeBlanc/Ashe/Sett,2020-07-09 11:00:00
LGD Gaming,JD Gaming,2,Gnar/Trundle/LeBlanc/Aph/Nautilus,Volibear 2020/Kind/Syndra/Ashe/Thr,2020-07-09 11:00:00
Oh My God,Bilibili Gaming,2,Mordekaiser 2019/Graves/Zoe/Aph/Nautilus,Ornn/Volibear 2020/Syndra/Ashe/Leo,2020-07-10 09:00:00
Oh My God,Bilibili Gaming,1,Malphite/Trundle/Ekko/Aph/Bard,Wukong/Volibear 2020/Syndra/Ashe/Braum,2020-07-10 09:00:00
Oh My God,Bilibili Gaming,2,Wukong/Graves/Syndra/Aph/Sett,Mordekaiser 2019/Trundle/Orianna/Ashe/Nautilus,2020-07-10 09:00:00
Invictus Gaming,eStar Gaming,1,Kennen/Volibear 2020/Azir/Ashe/Bard,Ornn/Graves/Twisted Fate/Aph/Karma,2020-07-10 11:00:00
Invictus Gaming,eStar Gaming,2,Gangplank/Trundle/Karma/Ashe/Braum,Ornn/Ekko/Sett/Aph/Thr,2020-07-10 11:00:00
Invictus Gaming,eStar Gaming,1,Gnar/Lee Sin/Twisted Fate/Aph/Nautilus,Maokai/Rek'Sai/Kassadin/Ezreal/Karma,2020-07-10 11:00:00
Dominus Esports,Rogue Warriors,2,Volibear 2020/Lee Sin/Cassiopeia/Ashe/Leo,Wukong/Graves/Karma/Xayah/Thr,2020-07-11 09:00:00
Team WE,Dominus Esports,2,Cam/Volibear 2020/Twisted Fate/Kai/Thr,Wukong/Lee Sin/Cassiopeia/Ashe/Braum,2020-07-06 09:00:00
Dominus Esports,Rogue Warriors,1,Ornn/Lee Sin/Syndra/Ashe/Nautilus,Renekton/Rek'Sai/Galio 2017/Aph/Thr,2020-07-11 09:00:00
Dominus Esports,Rogue Warriors,2,Ornn/Lee Sin/Orianna/Varus 2018/Leo,Syl/Nidalee/Renekton/Kai/Nautilus,2020-07-11 09:00:00
Top Esports,FunPlus Phoenix,1,Wukong/Lee Sin/Syndra/Ezreal/Braum,Cam/Olaf/Karma/Kai/Leo,2020-07-11 11:00:00
Top Esports,FunPlus Phoenix,1,Renekton/Trundle/Syndra/Ezreal/Braum,Quinn/Lee Sin/Rumble/Kai/Leo,2020-07-11 11:00:00
LGD Gaming,Oh My God,2,Renekton/Nidalee/LeBlanc/Aph/Leo,Gangplank/Volibear 2020/Syndra/Ashe/Braum,2020-07-12 09:00:00
LGD Gaming,Oh My God,1,Volibear 2020/Rek'Sai/Syl/Kai/Nautilus,Jax/Lee Sin/Orianna/Sivir/Thr,2020-07-12 09:00:00
LGD Gaming,Oh My God,1,Renekton/Nidalee/Twisted Fate/Jhin/Bard,Wukong/Lee Sin/Galio 2017/Ashe/Pantheon 2019,2020-07-12 09:00:00
EDward Gaming,Royal Never Give Up,2,Kennen/Volibear 2020/Syndra/Ashe/Bard,Wukong/Graves/Twisted Fate/Aph/Nautilus,2020-07-12 11:00:00
EDward Gaming,Royal Never Give Up,2,Cam/Volibear 2020/Twisted Fate/Ezreal/Sett,Jax/Graves/Galio 2017/Ashe/Karma,2020-07-12 11:00:00
Top Esports,Victory Five,2,Wukong/Lee Sin/Karma/Aph/Nautilus,Ornn/Graves/Twisted Fate/Kalista/Thr,2020-07-13 09:00:00
Team WE,Dominus Esports,1,Mordekaiser 2019/Graves/Karma/Ashe/Leo,Ornn/Trundle/Zoe/Jhin/Sett,2020-07-06 09:00:00
Top Esports,Victory Five,1,Ornn/Trundle/Cassiopeia/Kai/Nautilus,Renekton/Volibear 2020/Syl/Ashe/Karma,2020-07-13 09:00:00
Top Esports,Victory Five,2,Ornn/Trundle/Syl/Kai/Nautilus,Kayle 2019/Volibear 2020/Twisted Fate/Aph/Bard,2020-07-13 09:00:00
Suning,Bilibili Gaming,1,Wukong/Graves/Syndra/Senna/Tahm Kench,Mordekaiser 2019/Trundle/Orianna/Ashe/Thr,2020-07-13 11:00:00
Suning,Bilibili Gaming,2,Ornn/Lee Sin/Syndra/Ezreal/Leo,Zilean/Trundle/Zoe/Aph/Nautilus,2020-07-13 11:00:00
Suning,Bilibili Gaming,1,Renekton/Trundle/Zoe/Jhin/Tahm Kench,Kennen/Kind/Syndra/Varus 2018/Bard,2020-07-13 11:00:00
Team WE,LNG Esports,2,Ornn/Sett/Galio 2017/Kalista/Thr,Renekton/Volibear 2020/Twisted Fate/Ashe/Tahm Kench,2020-07-14 09:00:00
Team WE,LNG Esports,1,Renekton/Lee Sin/Galio 2017/Ashe/Leo,Sett/Volibear 2020/Twisted Fate/Jhin/Braum,2020-07-14 09:00:00
Team WE,LNG Esports,1,Renekton/Lee Sin/Galio 2017/Ashe/Karma,Wukong/Trundle/Twisted Fate/Ezreal/Bard,2020-07-14 09:00:00
LGD Gaming,Rogue Warriors,2,Ornn/Olaf/Syndra/Jhin/Nautilus,Cam/Graves/Galio 2017/Ashe/Bard,2020-07-14 11:00:00
LGD Gaming,Rogue Warriors,2,Kennen/Lee Sin/Twisted Fate/Jhin/Nautilus,Wukong/Graves/Galio 2017/Ashe/Braum,2020-07-14 11:00:00
JD Gaming,EDward Gaming,1,Volibear 2020/Rek'Sai/LeBlanc/Ashe/Braum,Ornn/Lee Sin/Galio 2017/Aph/Leo,2020-07-06 11:00:00
eStar Gaming,Oh My God,2,Mordekaiser 2019/Volibear 2020/Twisted Fate/Ashe/Karma,Renekton/Trundle/Zoe/Aph/Braum,2020-07-15 09:00:00
eStar Gaming,Oh My God,1,Ornn/Lee Sin/Syndra/Senna/Bard,Cam/Trundle/Ekko/Ashe/Braum,2020-07-15 09:00:00
eStar Gaming,Oh My God,1,Gnar/Kind/Syndra/Ashe/Thr,Mordekaiser 2019/Trundle/Ekko/Jhin/Nautilus,2020-07-15 09:00:00
JD Gaming,Vici Gaming,2,Renekton/Nidalee/Twisted Fate/Ezreal/Braum,Kennen/Trundle/Galio 2017/Aph/Nautilus,2020-07-15 11:00:00
JD Gaming,Vici Gaming,1,Ornn/Lee Sin/Twisted Fate/Ashe/Bard,Renekton/Nidalee/Sett/Kai/Leo,2020-07-15 11:00:00
JD Gaming,Vici Gaming,1,Wukong/Nidalee/Twisted Fate/Aph/Thr,Mordekaiser 2019/Trundle/LeBlanc/Ashe/Braum,2020-07-15 11:00:00
LNG Esports,Invictus Gaming,2,Jc/Nidalee/Zoe/Ashe/Leo,Kennen/Sett/Azir/Ezreal/Bard,2020-07-16 09:00:00
LNG Esports,Invictus Gaming,2,Sett/Nidalee/Azir/Ashe/Leo,Jc/Olaf/Orianna/Ezreal/Bard,2020-07-16 09:00:00
Royal Never Give Up,Suning,2,Mordekaiser 2019/Lee Sin/Orianna/Ashe/Sejuani,Wukong/Trundle/Zoe/Aph/Bard,2020-07-16 11:00:00
Royal Never Give Up,Suning,1,Kennen/Olaf/Twisted Fate/Ashe/Nautilus,Jc/Lee Sin/Syndra/Aph/Bard,2020-07-16 11:00:00
JD Gaming,EDward Gaming,1,Volibear 2020/Kind/LeBlanc/Ashe/Bard,Ornn/Trundle/Galio 2017/Aph/Leo,2020-07-06 11:00:00
Royal Never Give Up,Suning,2,Cam/Olaf/Galio 2017/Ashe/Karma,Jc/Lee Sin/Syndra/Aph/Tahm Kench,2020-07-16 11:00:00
Rogue Warriors,FunPlus Phoenix,1,Mordekaiser 2019/Lee Sin/Zoe/Varus 2018/Thr,Renekton/Trundle/Kassadin/Ashe/Tahm Kench,2020-07-17 09:00:00
Rogue Warriors,FunPlus Phoenix,1,Syl/Lee Sin/Zoe/Varus 2018/Thr,Ornn/Olaf/Corki/Kai/Sett,2020-07-17 09:00:00
EDward Gaming,LGD Gaming,2,Renekton/Olaf/Twisted Fate/Varus 2018/Nautilus,Ornn/Graves/Karma/Ashe/Leo,2020-07-17 11:00:00
EDward Gaming,LGD Gaming,2,Kennen/Olaf/LeBlanc/Kalista/Sett,Volibear 2020/Graves/Syl/Senna/Alistar,2020-07-17 11:00:00
Bilibili Gaming,Dominus Esports,1,Cam/Graves/Twisted Fate/Ashe/Leo,Volibear 2020/Trundle/Karma/Senna/Sett,2020-07-18 09:00:00
Bilibili Gaming,Dominus Esports,1,Ornn/Trundle/Syndra/Aph/Nautilus,Wukong/Graves/Karma/Kalista/Leo,2020-07-18 09:00:00
Invictus Gaming,Royal Never Give Up,1,Mordekaiser 2019/Volibear 2020/Syndra/Ezreal/Sett,Wukong/Graves/Galio 2017/Ashe/Tahm Kench,2020-07-18 11:00:00
Invictus Gaming,Royal Never Give Up,2,Syl/Lee Sin/Orianna/Ashe/Braum,Kennen/Rek'Sai/Twisted Fate/Aph/Rakan,2020-07-18 11:00:00
Invictus Gaming,Royal Never Give Up,1,Gnar/Volibear 2020/Azir/Ezreal/Bard,Renekton/Nidalee/Sett/Kai/Pantheon 2019,2020-07-18 11:00:00
Vici Gaming,Rogue Warriors,2,Jc/Volibear 2020/Galio 2017/Ashe/Nautilus,Renekton/Olaf/LeBlanc/Kalista/Thr,2020-07-07 09:00:00
Vici Gaming,Top Esports,2,Ornn/Graves/Zig/Kalista/Taric,Gangplank/Volibear 2020/Twisted Fate/Ashe/Bard,2020-07-19 09:00:00
Vici Gaming,Top Esports,2,Kennen/Graves/Zoe/Kalista/Sett,Renekton/Nidalee/Jc/Varus 2018/Thr,2020-07-19 09:00:00
JD Gaming,FunPlus Phoenix,1,Ornn/Sett/Twisted Fate/Aph/Thr,Gangplank/Volibear 2020/Syl/Ashe/Nautilus,2020-07-19 11:00:00
